9012820081129,2008-11-29,9,128,146,TEAM
9012820101006,2010-10-06,9,128,146,TEAM
9012820121124,2012-11-24,9,128,146,TEAM
9019620051126,2005-11-26,9,196,81,TEAM
9019620071027,2007-10-27,9,196,81,TEAM
9019620091121,2009-11-21,9,196,81,TEAM
9019620110924,2011-09-24,9,196,81,TEAM
9019620131116,2013-11-16,9,196,81,TEAM
9022920080906,2008-09-06,9,229,26,TEAM
9022920111126,2011-11-26,9,229,159,TEAM
9023120131012,2013-10-12,9,231,31,TEAM
9023420070908,2007-09-08,9,234,33,TEAM
9023520110910,2011-09-10,9,235,27,TEAM
9025720060916,2006-09-16,9,257,36,TEAM
9028820081009,2008-10-09,9,288,126,TEAM
9028820121013,2012-10-13,9,288,126,TEAM
9036520130907,2013-09-07,9,365,55,TEAM
9038820051015,2005-10-15,9,388,142,TEAM
9038820071124,2007-11-24,9,388,142,TEAM
9038820091024,2009-10-24,9,388,142,TEAM
9038820111029,2011-10-29,9,388,142,TEAM
9038820131109,2013-11-09,9,388,142,TEAM
9040420051101,2005-11-01,9,404,115,TEAM
9040420071117,2007-11-17,9,404,115,TEAM
9040420091114,2009-11-14,9,404,115,TEAM
9040420111112,2011-11-12,9,404,115,TEAM
9041620070901,2007-09-01,9,416,68,TEAM
9043020071006,2007-10-06,9,430,77,TEAM
9043020101023,2010-10-23,9,430,77,TEAM
9043320091017,2009-10-17,9,433,76,TEAM
9051820120922,2012-09-22,9,518,99,TEAM
9052220060902,2006-09-02,9,522,103,TEAM
9057420061014,2006-10-14,9,574,127,TEAM
9057420101127,2010-11-27,9,574,127,TEAM
9064820080927,2008-09-27,9,648,113,TEAM
9064820120915,2012-09-15,9,648,113,TEAM
9066320061031,2006-10-31,9,663,122,TEAM
9066320100911,2010-09-11,9,663,122,TEAM
9066420061118,2006-11-18,9,664,75,TEAM
9066420081101,2008-11-01,9,664,75,TEAM
9066420101030,2010-10-30,9,664,75,TEAM
9066420121103,2012-11-03,9,664,75,TEAM
9069420050903,2005-09-03,9,694,114,TEAM
9069420080913,2008-09-13,9,694,114,TEAM
9069420100925,2010-09-25,9,694,114,TEAM
9069720090926,2009-09-26,9,697,120,TEAM
9070420051119,2005-11-19,9,704,124,TEAM
9070420091031,2009-10-31,9,704,124,TEAM
9070620131026,2013-10-26,9,706,130,TEAM
9071620050910,2005-09-10,9,716,4,TEAM
9071620090919,2009-09-19,9,716,4,TEAM
9071620111001,2011-10-01,9,716,4,TEAM
9071620130831,2013-08-31,9,716,4,TEAM
9071820081115,2008-11-15,9,718,58,TEAM
9071820121027,2012-10-27,9,718,58,TEAM
9071920070929,2007-09-29,9,719,105,TEAM
9071920111015,2011-10-15,9,719,105,TEAM
9073620130928,2013-09-28,9,736,117,TEAM
17000920070915,2007-09-15,17,9,2,TEAM
17003020120922,2012-09-22,17,30,7,TEAM
17012920090919,2009-09-19,17,129,70,TEAM
17043020101002,2010-10-02,17,430,77,TEAM
17043020130907,2013-09-07,17,430,77,TEAM
17047220081004,2008-10-04,17,472,88,TEAM
17049820060831,2006-08-31,17,498,57,TEAM
17066420090905,2009-09-05,17,664,75,TEAM
17071620080913,2008-09-13,17,716,4,TEAM
27019620090905,2009-09-05,27,196,81,TEAM
27019620120901,2012-09-01,27,196,81,TEAM
27023520101120,2010-11-20,27,235,27,TEAM
27025720131109,2013-11-09,27,257,36,TEAM
27032820050910,2005-09-10,27,328,51,TEAM
27036520051105,2005-11-05,27,365,55,TEAM
27036520080830,2008-08-30,27,365,55,TEAM
27041820070901,2007-09-01,27,418,66,TEAM
27049020060902,2006-09-02,27,490,82,TEAM
27074220110903,2011-09-03,27,742,136,TEAM
28002920061125,2006-11-25,28,29,11,TEAM
28002920081206,2008-12-06,28,29,11,TEAM
28002920101202,2010-12-02,28,29,11,TEAM
28002920121123,2012-11-23,28,29,11,TEAM
28006620111222,2011-12-22,28,66,89,NEUTRAL
28010720060923,2006-09-23,28,107,12,TEAM
28010720081004,2008-10-04,28,107,12,TEAM
28010720101023,2010-10-23,28,107,12,TEAM
28010720120929,2012-09-29,28,107,12,TEAM
28011020051112,2005-11-12,28,110,15,TEAM
28011020071110,2007-11-10,28,110,15,TEAM
28011020091121,2009-11-21,28,110,15,TEAM
28011020111105,2011-11-05,28,110,15,TEAM
28011020131123,2013-11-23,28,110,15,TEAM
28015720060916,2006-09-16,28,157,20,TEAM
28015720121011,2012-10-11,28,157,20,TEAM
28025720090926,2009-09-26,28,257,36,TEAM
